,order.id,order.line,order.date,customer.id,product.id,quantity
3495,462,4,5/8/2012,13,88,1
3496,462,5,5/8/2012,13,13,1
3497,462,6,5/8/2012,13,39,1
3498,462,7,5/8/2012,13,61,6
3499,462,8,5/8/2012,13,7,1
3500,462,9,5/8/2012,13,10,1
3501,462,10,5/8/2012,13,5,1
3502,462,11,5/8/2012,13,54,1
3503,462,12,5/8/2012,13,62,1
3504,462,13,5/8/2012,13,41,1
3505,462,14,5/8/2012,13,8,1
3506,462,15,5/8/2012,13,18,1
3507,462,16,5/8/2012,13,75,1
3508,462,17,5/8/2012,13,76,1
3509,462,18,5/8/2012,13,28,1
3510,462,19,5/8/2012,13,31,1
3511,462,20,5/8/2012,13,46,1
3512,462,21,5/8/2012,13,36,1
3513,463,1,5/11/2012,11,95,1
3514,463,2,5/11/2012,11,34,1
3515,463,3,5/11/2012,11,89,1
3516,463,4,5/11/2012,11,77,1
3517,463,5,5/11/2012,11,76,1
3518,463,6,5/11/2012,11,97,1
3519,463,7,5/11/2012,11,5,1
3520,463,8,5/11/2012,11,33,1
3521,463,9,5/11/2012,11,70,1
3522,463,10,5/11/2012,11,9,1
3523,464,1,5/14/2012,16,73,3
3524,464,2,5/14/2012,16,78,1
3525,464,3,5/14/2012,16,86,1
3526,464,4,5/14/2012,16,89,1
3527,464,5,5/14/2012,16,28,1
3528,464,6,5/14/2012,16,92,1
3529,464,7,5/14/2012,16,26,1
3530,464,8,5/14/2012,16,22,2
3531,464,9,5/14/2012,16,91,1
3532,464,10,5/14/2012,16,16,1
3533,464,11,5/14/2012,16,65,1
3534,464,12,5/14/2012,16,49,1
3535,464,13,5/14/2012,16,37,1
3536,464,14,5/14/2012,16,17,1
3537,464,15,5/14/2012,16,31,1
3538,464,16,5/14/2012,16,14,2
3539,464,17,5/14/2012,16,36,1
3540,464,18,5/14/2012,16,32,2
3541,464,19,5/14/2012,16,34,1
3542,464,20,5/14/2012,16,18,1
3543,464,21,5/14/2012,16,50,1
3544,464,22,5/14/2012,16,46,1
3545,465,1,5/14/2012,8,20,1
3546,465,2,5/14/2012,8,7,1
3547,465,3,5/14/2012,8,32,1
3548,466,1,5/15/2012,20,16,1
3549,466,2,5/15/2012,20,40,1
3550,466,3,5/15/2012,20,65,5
3551,466,4,5/15/2012,20,6,1
3552,466,5,5/15/2012,20,78,1
3553,466,6,5/15/2012,20,66,1
3554,466,7,5/15/2012,20,54,1
3555,466,8,5/15/2012,20,45,2
3556,466,9,5/15/2012,20,9,1
3557,466,10,5/15/2012,20,80,2
3558,466,11,5/15/2012,20,14,1
3559,466,12,5/15/2012,20,8,1
3560,466,13,5/15/2012,20,32,2
3561,466,14,5/15/2012,20,87,1
3562,466,15,5/15/2012,20,46,3
3563,466,16,5/15/2012,20,69,1
3564,466,17,5/15/2012,20,2,1
3565,467,1,5/17/2012,19,11,1
3566,468,1,5/17/2012,4,70,2
3567,468,2,5/17/2012,4,30,1
3568,469,1,5/18/2012,6,57,1
3569,469,2,5/18/2012,6,1,1
3570,470,1,5/21/2012,10,67,1
3571,470,2,5/21/2012,10,93,1
3572,471,1,5/22/2012,16,77,6
3573,471,2,5/22/2012,16,79,1
3574,472,1,5/22/2012,16,43,1
3575,472,2,5/22/2012,16,54,1
3576,472,3,5/22/2012,16,40,1
3577,473,1,5/25/2012,4,60,1
3578,473,2,5/25/2012,4,31,1
3579,474,1,5/25/2012,9,72,2
3580,474,2,5/25/2012,9,13,1
3581,475,1,5/28/2012,16,51,1
3582,475,2,5/28/2012,16,20,1
3583,475,3,5/28/2012,16,91,1
3584,475,4,5/28/2012,16,36,1
3585,475,5,5/28/2012,16,8,1
3586,475,6,5/28/2012,16,16,1
3587,475,7,5/28/2012,16,34,1
3588,475,8,5/28/2012,16,14,1
3589,475,9,5/28/2012,16,73,3
3590,475,10,5/28/2012,16,75,1
3591,475,11,5/28/2012,16,37,1
3592,475,12,5/28/2012,16,82,1
3593,475,13,5/28/2012,16,86,2
3594,475,14,5/28/2012,16,10,1
3595,476,1,5/31/2012,20,15,2
3596,476,2,5/31/2012,20,50,1
3597,476,3,5/31/2012,20,41,1
3598,476,4,5/31/2012,20,20,9
3599,476,5,5/31/2012,20,17,1
3600,476,6,5/31/2012,20,29,1
3601,476,7,5/31/2012,20,96,1
3602,476,8,5/31/2012,20,68,1
3603,476,9,5/31/2012,20,32,1
3604,476,10,5/31/2012,20,21,1
3605,476,11,5/31/2012,20,36,1
3606,476,12,5/31/2012,20,48,1
3607,476,13,5/31/2012,20,70,1
3608,476,14,5/31/2012,20,75,1
3609,476,15,5/31/2012,20,61,1
3610,476,16,5/31/2012,20,55,1
3611,476,17,5/31/2012,20,16,1
3612,476,18,5/31/2012,20,9,2
3613,476,19,5/31/2012,20,14,1
3614,476,20,5/31/2012,20,95,1
3615,476,21,5/31/2012,20,1,1
3616,476,22,5/31/2012,20,38,2
3617,476,23,5/31/2012,20,27,1
3618,476,24,5/31/2012,20,83,1
3619,476,25,5/31/2012,20,60,1
3620,476,26,5/31/2012,20,69,1
3621,476,27,5/31/2012,20,45,1
3622,476,28,5/31/2012,20,72,1
3623,476,29,5/31/2012,20,56,1
3624,476,30,5/31/2012,20,89,1
3625,477,1,6/4/2012,29,7,1
3626,477,2,6/4/2012,29,71,1
3627,477,3,6/4/2012,29,33,1
3628,477,4,6/4/2012,29,91,1
3629,477,5,6/4/2012,29,92,1
3630,477,6,6/4/2012,29,28,1
3631,477,7,6/4/2012,29,45,1
3632,477,8,6/4/2012,29,8,3
3633,477,9,6/4/2012,29,43,1
3634,477,10,6/4/2012,29,6,1
3635,477,11,6/4/2012,29,34,1
3636,478,1,6/5/2012,20,97,1
3637,478,2,6/5/2012,20,79,1
3638,478,3,6/5/2012,20,61,1
3639,478,4,6/5/2012,20,73,1
3640,478,5,6/5/2012,20,9,1
3641,478,6,6/5/2012,20,85,3
3642,479,1,6/6/2012,2,72,1
3643,479,2,6/6/2012,2,69,1
3644,479,3,6/6/2012,2,58,1
3645,479,4,6/6/2012,2,71,1
3646,479,5,6/6/2012,2,52,1
3647,479,6,6/6/2012,2,60,2
3648,480,1,6/6/2012,8,58,1
3649,480,2,6/6/2012,8,96,1
3650,480,3,6/6/2012,8,93,1
3651,480,4,6/6/2012,8,85,1
3652,480,5,6/6/2012,8,74,1
3653,480,6,6/6/2012,8,86,1
3654,481,1,6/6/2012,7,10,1
3655,482,1,6/7/2012,10,93,5
3656,482,2,6/7/2012,10,52,1
3657,482,3,6/7/2012,10,72,1
3658,483,1,6/8/2012,16,41,2
3659,483,2,6/8/2012,16,78,1
3660,483,3,6/8/2012,16,32,1
3661,483,4,6/8/2012,16,37,2
3662,483,5,6/8/2012,16,44,1
3663,483,6,6/8/2012,16,7,1
3664,483,7,6/8/2012,16,50,1
3665,483,8,6/8/2012,16,38,1
3666,483,9,6/8/2012,16,59,2
3667,483,10,6/8/2012,16,94,1
3668,483,11,6/8/2012,16,71,1
3669,483,12,6/8/2012,16,20,1
3670,483,13,6/8/2012,16,10,1
3671,483,14,6/8/2012,16,39,1
3672,483,15,6/8/2012,16,33,3
3673,483,16,6/8/2012,16,77,1
3674,483,17,6/8/2012,16,58,1
3675,483,18,6/8/2012,16,69,1
3676,483,19,6/8/2012,16,57,1
3677,483,20,6/8/2012,16,65,1
3678,483,21,6/8/2012,16,74,1
3679,483,22,6/8/2012,16,21,1
3680,483,23,6/8/2012,16,92,1
3681,483,24,6/8/2012,16,54,2
3682,483,25,6/8/2012,16,8,1
3683,483,26,6/8/2012,16,79,1
3684,483,27,6/8/2012,16,90,2
3685,483,28,6/8/2012,16,18,1
3686,483,29,6/8/2012,16,93,1
3687,483,30,6/8/2012,16,14,2
3688,484,1,6/8/2012,10,87,1
3689,485,1,6/8/2012,10,88,1
3690,486,1,6/8/2012,17,4,1
3691,486,2,6/8/2012,17,23,1
3692,486,3,6/8/2012,17,31,1
3693,486,4,6/8/2012,17,1,1
3694,487,1,6/8/2012,25,43,1
3695,488,1,6/12/2012,10,70,1
3696,488,2,6/12/2012,10,36,2
3697,488,3,6/12/2012,10,13,1
3698,488,4,6/12/2012,10,42,1
3699,488,5,6/12/2012,10,29,1
3700,488,6,6/12/2012,10,96,1
3701,488,7,6/12/2012,10,54,1
3702,488,8,6/12/2012,10,47,1
3703,488,9,6/12/2012,10,95,2
3704,488,10,6/12/2012,10,66,1
3705,488,11,6/12/2012,10,8,1
3706,488,12,6/12/2012,10,21,1
3707,488,13,6/12/2012,10,18,1
3708,488,14,6/12/2012,10,19,1
3709,488,15,6/12/2012,10,60,1
3710,488,16,6/12/2012,10,45,2
3711,488,17,6/12/2012,10,91,1
3712,488,18,6/12/2012,10,9,1
3713,488,19,6/12/2012,10,97,2
3714,488,20,6/12/2012,10,90,1
3715,488,21,6/12/2012,10,7,1
3716,488,22,6/12/2012,10,57,1
3717,488,23,6/12/2012,10,73,1
3718,488,24,6/12/2012,10,94,1
3719,488,25,6/12/2012,10,65,1
3720,489,1,6/14/2012,26,73,2
3721,489,2,6/14/2012,26,20,1
3722,489,3,6/14/2012,26,23,1
3723,489,4,6/14/2012,26,29,2
3724,489,5,6/14/2012,26,44,1
3725,489,6,6/14/2012,26,5,1
3726,489,7,6/14/2012,26,36,1
3727,490,1,6/15/2012,22,86,1
3728,490,2,6/15/2012,22,41,1
3729,491,1,6/15/2012,8,31,1
3730,491,2,6/15/2012,8,44,1
3731,491,3,6/15/2012,8,49,4
3732,491,4,6/15/2012,8,93,1
3733,491,5,6/15/2012,8,15,1
3734,491,6,6/15/2012,8,80,1
3735,491,7,6/15/2012,8,47,2
3736,491,8,6/15/2012,8,29,1
3737,491,9,6/15/2012,8,45,1
3738,491,10,6/15/2012,8,89,1
3739,491,11,6/15/2012,8,58,1
3740,491,12,6/15/2012,8,79,1
3741,491,13,6/15/2012,8,75,1
3742,491,14,6/15/2012,8,71,1
3743,491,15,6/15/2012,8,56,1
3744,491,16,6/15/2012,8,65,1
3745,491,17,6/15/2012,8,90,1
3746,491,18,6/15/2012,8,62,1
3747,491,19,6/15/2012,8,95,1
3748,491,20,6/15/2012,8,73,1
3749,491,21,6/15/2012,8,91,2
3750,491,22,6/15/2012,8,74,2
3751,491,23,6/15/2012,8,46,1
3752,491,24,6/15/2012,8,83,1
3753,491,25,6/15/2012,8,63,1
3754,491,26,6/15/2012,8,96,1
3755,491,27,6/15/2012,8,6,1
3756,491,28,6/15/2012,8,13,6
3757,491,29,6/15/2012,8,7,1
3758,491,30,6/15/2012,8,40,1
3759,492,1,6/18/2012,10,52,2
3760,492,2,6/18/2012,10,74,1
3761,493,1,6/18/2012,10,92,1
3762,493,2,6/18/2012,10,94,2
3763,494,1,6/18/2012,22,13,1
3764,494,2,6/18/2012,22,30,1
3765,495,1,6/19/2012,26,19,1
3766,496,1,6/19/2012,30,48,1
3767,496,2,6/19/2012,30,12,3
3768,496,3,6/19/2012,30,24,1
3769,496,4,6/19/2012,30,38,1
3770,496,5,6/19/2012,30,55,1
3771,496,6,6/19/2012,30,57,3
3772,497,1,6/19/2012,6,52,2
3773,497,2,6/19/2012,6,11,1
3774,498,1,6/19/2012,8,55,1
3775,499,1,6/19/2012,8,78,1
3776,499,2,6/19/2012,8,75,1
3777,499,3,6/19/2012,8,88,1
3778,499,4,6/19/2012,8,21,1
3779,499,5,6/19/2012,8,10,1
3780,499,6,6/19/2012,8,90,1
3781,499,7,6/19/2012,8,61,1
3782,499,8,6/19/2012,8,26,1
3783,499,9,6/19/2012,8,95,1
3784,499,10,6/19/2012,8,50,1
3785,499,11,6/19/2012,8,17,1
3786,499,12,6/19/2012,8,62,2
3787,499,13,6/19/2012,8,92,1
3788,499,14,6/19/2012,8,87,1
3789,499,15,6/19/2012,8,77,2
3790,499,16,6/19/2012,8,59,2
3791,499,17,6/19/2012,8,94,1
3792,499,18,6/19/2012,8,64,1
3793,499,19,6/19/2012,8,60,1
3794,499,20,6/19/2012,8,67,1
3795,499,21,6/19/2012,8,86,1
3796,499,22,6/19/2012,8,72,3
3797,499,23,6/19/2012,8,96,1
3798,499,24,6/19/2012,8,55,1
3799,499,25,6/19/2012,8,40,1
3800,499,26,6/19/2012,8,35,1
3801,499,27,6/19/2012,8,66,1
3802,499,28,6/19/2012,8,65,1
3803,499,29,6/19/2012,8,74,1
3804,499,30,6/19/2012,8,82,1
3805,500,1,6/20/2012,13,89,1
3806,500,2,6/20/2012,13,2,1
3807,501,1,6/20/2012,2,23,1
3808,502,1,6/20/2012,25,96,1
3809,502,2,6/20/2012,25,78,2
3810,502,3,6/20/2012,25,32,1
3811,502,4,6/20/2012,25,79,2
3812,502,5,6/20/2012,25,92,7
3813,502,6,6/20/2012,25,9,1
3814,502,7,6/20/2012,25,16,1
3815,502,8,6/20/2012,25,30,1
3816,502,9,6/20/2012,25,28,1
3817,502,10,6/20/2012,25,94,1
3818,502,11,6/20/2012,25,26,2
3819,503,1,6/26/2012,16,76,2
3820,503,2,6/26/2012,16,33,6
3821,504,1,6/26/2012,16,17,1
3822,504,2,6/26/2012,16,27,1
3823,504,3,6/26/2012,16,1,1
3824,505,1,6/26/2012,3,43,1
3825,505,2,6/26/2012,3,20,1
3826,505,3,6/26/2012,3,7,1
3827,506,1,6/26/2012,17,18,1
3828,506,2,6/26/2012,17,53,4
3829,506,3,6/26/2012,17,39,8
3830,507,1,6/26/2012,2,93,1
3831,507,2,6/26/2012,2,48,1
3832,507,3,6/26/2012,2,39,1
3833,507,4,6/26/2012,2,56,1
3834,507,5,6/26/2012,2,90,1
3835,507,6,6/26/2012,2,22,1
3836,507,7,6/26/2012,2,53,1
3837,507,8,6/26/2012,2,95,1
3838,507,9,6/26/2012,2,52,1
3839,507,10,6/26/2012,2,67,2
3840,507,11,6/26/2012,2,71,1
3841,507,12,6/26/2012,2,80,1
3842,508,1,6/27/2012,20,15,1
3843,509,1,6/27/2012,10,68,1
3844,509,2,6/27/2012,10,83,1
3845,509,3,6/27/2012,10,54,1
3846,509,4,6/27/2012,10,91,1
3847,509,5,6/27/2012,10,72,1
3848,509,6,6/27/2012,10,73,1
3849,509,7,6/27/2012,10,50,1
3850,509,8,6/27/2012,10,66,1
3851,509,9,6/27/2012,10,14,1
3852,509,10,6/27/2012,10,90,2
3853,509,11,6/27/2012,10,30,1
3854,510,1,6/29/2012,10,4,1
3855,510,2,6/29/2012,10,97,2
3856,510,3,6/29/2012,10,75,2
3857,510,4,6/29/2012,10,68,1
3858,510,5,6/29/2012,10,77,1
3859,510,6,6/29/2012,10,92,1
3860,511,1,7/2/2012,10,60,1
3861,511,2,7/2/2012,10,80,1
3862,512,1,7/2/2012,22,28,1
3863,512,2,7/2/2012,22,15,1
3864,513,1,7/2/2012,13,93,3
3865,514,1,7/3/2012,8,1,1
3866,514,2,7/3/2012,8,67,1
3867,514,3,7/3/2012,8,78,1
3868,514,4,7/3/2012,8,86,1
3869,515,1,7/3/2012,3,7,1
3870,515,2,7/3/2012,3,3,1
3871,515,3,7/3/2012,3,63,1
3872,515,4,7/3/2012,3,20,1
3873,515,5,7/3/2012,3,39,1
3874,515,6,7/3/2012,3,5,1
3875,515,7,7/3/2012,3,50,1
3876,515,8,7/3/2012,3,10,1
3877,515,9,7/3/2012,3,33,1
3878,515,10,7/3/2012,3,34,1
3879,515,11,7/3/2012,3,79,1
3880,515,12,7/3/2012,3,61,1
3881,515,13,7/3/2012,3,24,1
3882,515,14,7/3/2012,3,49,6
3883,515,15,7/3/2012,3,84,2
3884,515,16,7/3/2012,3,27,1
3885,515,17,7/3/2012,3,40,1
3886,515,18,7/3/2012,3,19,1
3887,515,19,7/3/2012,3,60,1
3888,515,20,7/3/2012,3,67,1
3889,515,21,7/3/2012,3,53,1
3890,515,22,7/3/2012,3,55,3
3891,515,23,7/3/2012,3,73,2
3892,515,24,7/3/2012,3,68,1
3893,515,25,7/3/2012,3,30,1
3894,515,26,7/3/2012,3,41,2
3895,515,27,7/3/2012,3,29,1
3896,516,1,7/4/2012,11,33,1
3897,517,1,7/5/2012,10,93,1
3898,518,1,7/5/2012,10,86,1
3899,518,2,7/5/2012,10,50,1
3900,518,3,7/5/2012,10,31,1
3901,519,1,7/9/2012,13,19,1
3902,519,2,7/9/2012,13,76,4
3903,520,1,7/10/2012,22,30,1
3904,520,2,7/10/2012,22,7,1
3905,520,3,7/10/2012,22,9,1
3906,520,4,7/10/2012,22,32,2
3907,520,5,7/10/2012,22,46,1
3908,520,6,7/10/2012,22,3,1
3909,520,7,7/10/2012,22,27,1
3910,520,8,7/10/2012,22,29,1
3911,520,9,7/10/2012,22,19,1
3912,520,10,7/10/2012,22,36,2
3913,520,11,7/10/2012,22,81,1
3914,520,12,7/10/2012,22,18,1
3915,520,13,7/10/2012,22,8,5
3916,520,14,7/10/2012,22,15,1
3917,520,15,7/10/2012,22,13,1
3918,520,16,7/10/2012,22,96,1
3919,520,17,7/10/2012,22,89,1
3920,520,18,7/10/2012,22,39,5
3921,520,19,7/10/2012,22,21,1
3922,520,20,7/10/2012,22,1,1
3923,520,21,7/10/2012,22,77,1
3924,520,22,7/10/2012,22,37,1
3925,520,23,7/10/2012,22,16,1
3926,520,24,7/10/2012,22,45,1
3927,520,25,7/10/2012,22,79,1
3928,520,26,7/10/2012,22,40,1
3929,520,27,7/10/2012,22,42,1
3930,521,1,7/10/2012,2,1,3
3931,521,2,7/10/2012,2,13,1
3932,521,3,7/10/2012,2,47,1
3933,521,4,7/10/2012,2,64,1
3934,521,5,7/10/2012,2,97,1
3935,521,6,7/10/2012,2,27,1
3936,522,1,7/11/2012,24,13,1
3937,522,2,7/11/2012,24,76,1
3938,522,3,7/11/2012,24,58,1
3939,522,4,7/11/2012,24,73,1
3940,522,5,7/11/2012,24,96,1
3941,522,6,7/11/2012,24,28,1
3942,522,7,7/11/2012,24,72,4
3943,522,8,7/11/2012,24,69,1
3944,522,9,7/11/2012,24,92,1
3945,522,10,7/11/2012,24,86,1
3946,522,11,7/11/2012,24,67,1
3947,523,1,7/12/2012,10,80,1
3948,523,2,7/12/2012,10,16,1
3949,523,3,7/12/2012,10,28,1
3950,523,4,7/12/2012,10,40,2
3951,523,5,7/12/2012,10,56,1
3952,523,6,7/12/2012,10,91,1
3953,523,7,7/12/2012,10,90,1
3954,523,8,7/12/2012,10,93,10
3955,524,1,7/12/2012,10,37,1
3956,524,2,7/12/2012,10,84,1
3957,524,3,7/12/2012,10,7,1
3958,524,4,7/12/2012,10,62,1
3959,524,5,7/12/2012,10,65,1
3960,524,6,7/12/2012,10,30,1
3961,524,7,7/12/2012,10,88,1
3962,524,8,7/12/2012,10,49,1
3963,524,9,7/12/2012,10,42,1
3964,524,10,7/12/2012,10,33,1
3965,525,1,7/13/2012,1,25,1
3966,526,1,7/13/2012,22,41,1
3967,527,1,7/13/2012,8,80,2
3968,527,2,7/13/2012,8,55,2
3969,527,3,7/13/2012,8,97,6
3970,527,4,7/13/2012,8,78,1
3971,527,5,7/13/2012,8,83,1
3972,527,6,7/13/2012,8,17,4
3973,527,7,7/13/2012,8,95,4
3974,528,1,7/16/2012,2,26,1
3975,528,2,7/16/2012,2,87,1
3976,528,3,7/16/2012,2,49,1
3977,528,4,7/16/2012,2,80,1
3978,528,5,7/16/2012,2,22,3
3979,528,6,7/16/2012,2,95,1
3980,528,7,7/16/2012,2,56,1
3981,528,8,7/16/2012,2,47,4
3982,528,9,7/16/2012,2,77,1
3983,528,10,7/16/2012,2,66,1
3984,528,11,7/16/2012,2,2,1
3985,528,12,7/16/2012,2,65,1
3986,528,13,7/16/2012,2,78,1
3987,528,14,7/16/2012,2,12,1
3988,528,15,7/16/2012,2,81,1
3989,528,16,7/16/2012,2,25,1
3990,528,17,7/16/2012,2,82,1
3991,528,18,7/16/2012,2,48,1
3992,528,19,7/16/2012,2,52,1
3993,528,20,7/16/2012,2,74,1
3994,528,21,7/16/2012,2,62,2
3995,528,22,7/16/2012,2,90,1
3996,528,23,7/16/2012,2,54,2
3997,528,24,7/16/2012,2,53,1
3998,528,25,7/16/2012,2,6,1
3999,528,26,7/16/2012,2,55,1
4000,529,1,7/16/2012,27,10,1
4001,529,2,7/16/2012,27,54,2
4002,529,3,7/16/2012,27,75,1
4003,529,4,7/16/2012,27,5,1
4004,529,5,7/16/2012,27,31,2
4005,529,6,7/16/2012,27,36,1
4006,529,7,7/16/2012,27,65,1
4007,529,8,7/16/2012,27,78,1
4008,529,9,7/16/2012,27,40,1
4009,529,10,7/16/2012,27,49,1
4010,529,11,7/16/2012,27,95,1
4011,529,12,7/16/2012,27,16,1
4012,529,13,7/16/2012,27,27,2
4013,529,14,7/16/2012,27,82,1
4014,530,1,7/16/2012,25,87,1
4015,531,1,7/17/2012,11,77,1
4016,531,2,7/17/2012,11,86,2
4017,531,3,7/17/2012,11,37,1
4018,531,4,7/17/2012,11,18,1
4019,531,5,7/17/2012,11,61,1
4020,531,6,7/17/2012,11,25,1
4021,531,7,7/17/2012,11,40,2
4022,531,8,7/17/2012,11,50,1
4023,531,9,7/17/2012,11,72,1
4024,532,1,7/17/2012,7,64,1
4025,532,2,7/17/2012,7,17,1
4026,532,3,7/17/2012,7,44,1
4027,532,4,7/17/2012,7,36,1
4028,532,5,7/17/2012,7,45,1
4029,532,6,7/17/2012,7,4,1
4030,532,7,7/17/2012,7,19,1
4031,532,8,7/17/2012,7,50,1
4032,532,9,7/17/2012,7,42,1
4033,532,10,7/17/2012,7,7,1
4034,532,11,7/17/2012,7,14,1
4035,532,12,7/17/2012,7,70,1
4036,532,13,7/17/2012,7,95,1
4037,532,14,7/17/2012,7,30,1
4038,532,15,7/17/2012,7,28,1
4039,532,16,7/17/2012,7,96,1
4040,533,1,7/18/2012,9,81,1
4041,533,2,7/18/2012,9,34,1
4042,533,3,7/18/2012,9,15,1
4043,533,4,7/18/2012,9,58,1
4044,533,5,7/18/2012,9,72,1
4045,533,6,7/18/2012,9,80,2
4046,533,7,7/18/2012,9,21,1
4047,533,8,7/18/2012,9,50,1
4048,533,9,7/18/2012,9,9,1
4049,533,10,7/18/2012,9,59,1
4050,533,11,7/18/2012,9,79,2
4051,533,12,7/18/2012,9,70,1
4052,533,13,7/18/2012,9,26,2
4053,533,14,7/18/2012,9,43,1
4054,534,1,7/18/2012,26,40,1
4055,534,2,7/18/2012,26,46,1
4056,534,3,7/18/2012,26,93,1
4057,534,4,7/18/2012,26,71,1
4058,534,5,7/18/2012,26,10,1
4059,534,6,7/18/2012,26,26,1
4060,534,7,7/18/2012,26,14,1
4061,534,8,7/18/2012,26,15,1
4062,534,9,7/18/2012,26,16,1
4063,534,10,7/18/2012,26,73,1
4064,534,11,7/18/2012,26,19,2
4065,534,12,7/18/2012,26,37,1
4066,534,13,7/18/2012,26,35,1
4067,534,14,7/18/2012,26,38,1
4068,534,15,7/18/2012,26,28,1
4069,534,16,7/18/2012,26,33,2
4070,535,1,7/18/2012,26,44,1
4071,536,1,7/18/2012,10,92,1
4072,537,1,7/20/2012,25,22,1
4073,537,2,7/20/2012,25,94,1
4074,537,3,7/20/2012,25,33,1
4075,538,1,7/24/2012,13,34,1
4076,538,2,7/24/2012,13,22,1
4077,538,3,7/24/2012,13,95,1
4078,538,4,7/24/2012,13,21,1
4079,538,5,7/24/2012,13,70,1
4080,538,6,7/24/2012,13,36,1
4081,539,1,7/24/2012,10,85,1
4082,539,2,7/24/2012,10,37,3
4083,539,3,7/24/2012,10,32,1
4084,539,4,7/24/2012,10,35,1
4085,539,5,7/24/2012,10,75,1
4086,539,6,7/24/2012,10,13,1
4087,539,7,7/24/2012,10,21,1
4088,539,8,7/24/2012,10,83,2
4089,539,9,7/24/2012,10,29,1
4090,539,10,7/24/2012,10,86,1
4091,539,11,7/24/2012,10,76,1
4092,539,12,7/24/2012,10,60,1
4093,539,13,7/24/2012,10,44,1
4094,539,14,7/24/2012,10,28,2
4095,539,15,7/24/2012,10,91,1
4096,539,16,7/24/2012,10,42,1
4097,539,17,7/24/2012,10,17,1
4098,539,18,7/24/2012,10,73,1
4099,540,1,7/25/2012,10,95,2
4100,540,2,7/25/2012,10,41,1
4101,540,3,7/25/2012,10,14,1
4102,540,4,7/25/2012,10,65,2
4103,540,5,7/25/2012,10,26,3
4104,540,6,7/25/2012,10,90,1
4105,540,7,7/25/2012,10,64,1
4106,540,8,7/25/2012,10,70,1
4107,540,9,7/25/2012,10,32,1
4108,540,10,7/25/2012,10,10,1
4109,540,11,7/25/2012,10,89,1
4110,540,12,7/25/2012,10,87,1
4111,540,13,7/25/2012,10,76,1
4112,540,14,7/25/2012,10,78,1
4113,540,15,7/25/2012,10,17,1
4114,540,16,7/25/2012,10,9,1
4115,540,17,7/25/2012,10,92,2
4116,541,1,7/26/2012,11,25,1
4117,541,2,7/26/2012,11,34,1
4118,541,3,7/26/2012,11,54,1
4119,541,4,7/26/2012,11,90,1
4120,541,5,7/26/2012,11,78,1
4121,541,6,7/26/2012,11,41,1
4122,541,7,7/26/2012,11,89,2
4123,541,8,7/26/2012,11,66,1
4124,541,9,7/26/2012,11,33,1
4125,542,1,7/26/2012,20,39,1
4126,542,2,7/26/2012,20,77,7
4127,542,3,7/26/2012,20,74,1
4128,542,4,7/26/2012,20,30,1
4129,542,5,7/26/2012,20,35,1
4130,542,6,7/26/2012,20,71,1
4131,542,7,7/26/2012,20,97,1
4132,543,1,7/26/2012,26,75,1
4133,543,2,7/26/2012,26,93,1
4134,543,3,7/26/2012,26,38,1
4135,543,4,7/26/2012,26,9,1
4136,543,5,7/26/2012,26,11,1
4137,543,6,7/26/2012,26,80,1
4138,543,7,7/26/2012,26,14,1
4139,543,8,7/26/2012,26,29,1
4140,544,1,7/26/2012,13,36,1
4141,544,2,7/26/2012,13,20,1
4142,544,3,7/26/2012,13,34,1
4143,544,4,7/26/2012,13,8,2
4144,544,5,7/26/2012,13,2,1
4145,544,6,7/26/2012,13,31,1
4146,544,7,7/26/2012,13,58,2
4147,544,8,7/26/2012,13,40,1
4148,544,9,7/26/2012,13,28,1
4149,544,10,7/26/2012,13,80,1
4150,544,11,7/26/2012,13,33,1
4151,544,12,7/26/2012,13,73,1
4152,544,13,7/26/2012,13,70,1
4153,544,14,7/26/2012,13,90,1
4154,544,15,7/26/2012,13,29,1
4155,544,16,7/26/2012,13,75,1
4156,544,17,7/26/2012,13,21,2
4157,544,18,7/26/2012,13,14,1
4158,544,19,7/26/2012,13,46,1
4159,545,1,7/27/2012,8,67,1
4160,545,2,7/27/2012,8,36,1
4161,545,3,7/27/2012,8,66,2
4162,545,4,7/27/2012,8,70,1
4163,545,5,7/27/2012,8,96,1
4164,545,6,7/27/2012,8,31,1
4165,545,7,7/27/2012,8,88,1
4166,545,8,7/27/2012,8,57,1
4167,545,9,7/27/2012,8,61,1
4168,545,10,7/27/2012,8,7,1
4169,545,11,7/27/2012,8,54,1
4170,545,12,7/27/2012,8,40,1
4171,545,13,7/27/2012,8,14,1
4172,545,14,7/27/2012,8,62,1
4173,545,15,7/27/2012,8,49,1
4174,545,16,7/27/2012,8,30,1
4175,545,17,7/27/2012,8,59,1
4176,546,1,7/27/2012,29,35,9
4177,546,2,7/27/2012,29,29,7
4178,546,3,7/27/2012,29,15,1
4179,546,4,7/27/2012,29,7,1
4180,546,5,7/27/2012,29,71,1
4181,546,6,7/27/2012,29,33,1
4182,546,7,7/27/2012,29,32,1
4183,546,8,7/27/2012,29,18,1
4184,546,9,7/27/2012,29,34,1
4185,546,10,7/27/2012,29,22,1
4186,546,11,7/27/2012,29,10,1
4187,546,12,7/27/2012,29,65,4
4188,546,13,7/27/2012,29,6,5
4189,546,14,7/27/2012,29,43,1
4190,546,15,7/27/2012,29,8,1
4191,546,16,7/27/2012,29,97,3
4192,546,17,7/27/2012,29,9,1
